431,18,22,25,31,38,45,6,1581195,66865,50000,1115054,5000
432,2,3,5,11,27,39,33,1096846,83754,50000,1331414,5000
433,19,23,29,33,35,43,27,1696041,65906,50000,1112537,5000
434,3,13,20,24,33,37,35,1056998,78263,50000,1217852,5000
435,8,16,26,30,38,45,42,1504851,67838,50000,1122280,5000
436,9,14,20,22,33,34,28,1414987,70742,50000,1153313,5000
437,11,16,29,38,41,44,21,1630051,64531,50000,1080539,5000
438,6,12,20,26,29,38,45,1585352,65010,50000,1081763,5000
439,17,20,30,31,37,40,25,1322253,75335,50000,1174597,5000
440,10,22,28,34,36,44,2,1335033,68428,50000,1103401,5000
441,1,23,28,30,34,35,9,1875432,60027,50000,1045164,5000
442,25,27,29,36,38,40,41,1668073,63699,50000,1092813,5000
443,4,6,10,19,20,44,14,1193883,74414,50000,1193233,5000
444,11,13,23,35,43,45,17,1635508,65611,50000,1087892,5000
445,13,20,21,30,39,45,32,1766946,61433,50000,1046503,5000
446,1,11,12,14,26,35,6,1473181,68198,50000,1136546,5000
447,2,7,8,9,17,33,34,1029612,84363,50000,1276737,5000
448,3,7,13,27,40,41,36,1415687,72122,50000,1191936,5000
449,3,10,20,26,35,43,36,1567458,65963,50000,1114025,5000
450,6,14,19,21,23,31,13,1475458,67461,50000,1113967,5000
451,12,15,20,24,30,38,29,1185671,74696,50000,1181075,5000
452,8,10,18,30,32,34,27,1475619,66864,50000,1112471,5000
453,12,24,33,38,40,42,30,1335419,69250,50000,1096036,5000
454,13,25,27,34,38,41,10,1343818,74480,50000,1090420,5000
455,4,19,20,26,30,35,24,1317908,69056,50000,1133097,5000
456,1,7,12,18,23,27,44,1154037,75858,50000,1199612,5000
457,8,10,18,23,27,40,33,1283647,72524,50000,1149591,5000
458,4,9,10,32,36,40,18,1496918,72902,50000,1216672,5000
459,4,6,10,14,25,40,12,1260977,73084,50000,1167264,5000
460,8,11,28,30,43,45,41,1622493,66799,50000,1130818,5000
461,11,18,26,31,37,40,43,1134931,75605,50000,1188529,5000
462,3,20,24,32,37,45,4,1418996,67106,50000,1096569,5000
463,23,29,31,33,34,44,40,1613584,62251,50000,1060512,5000
464,6,12,15,34,42,44,4,1668457,159899,50000,2682564,5000
465,1,8,11,13,22,38,31,1295023,83244,50000,1356052,5000
466,4,10,13,23,32,44,20,1314703,83132,50000,1327403,5000
467,2,12,14,17,24,40,39,1188936,88314,50000,1410192,5000
468,8,13,15,28,37,43,17,1572269,70701,50000,1187572,5000
469,4,21,22,34,37,38,33,1738519,65880,50000,1125554,5000
470,10,16,20,39,41,42,27,1558753,71706,50000,1207572,5000
471,6,13,29,37,39,41,43,1856075,63297,50000,1096176,5000
472,16,25,26,31,36,43,44,1561587,68212,50000,1132776,5000
473,8,13,20,22,23,36,34,1650378,67064,50000,1148971,5000
474,4,13,18,31,33,45,43,1347369,81500,50000,1336085,5000
475,1,9,14,16,21,29,3,1519896,75257,50000,1238055,5000
476,9,12,13,15,37,38,27,1772206,68643,50000,1203577,5000
477,14,25,29,32,33,45,37,1735877,73001,50000,1256239,5000
478,18,29,30,37,39,43,8,1792627,67069,50000,1141261,5000
479,8,23,25,27,35,44,24,1607665,71489,50000,1197119,5000
480,3,5,10,17,30,31,16,1007478,96288,50000,1382163,5000
481,3,4,23,29,40,41,20,1792642,66695,50000,1185827,5000
482,1,10,16,24,25,35,43,1350971,78522,50000,1292139,5000
483,12,15,19,22,28,34,5,1134322,83480,50000,1300537,5000
484,1,3,27,28,32,45,11,1716533,70285,50000,1197263,5000
485,17,22,26,27,36,39,20,1601859,72785,50000,1237898,5000
486,1,2,23,25,38,40,43,1455946,72658,50000,1230904,5000
487,4,8,25,27,37,41,21,1376880,76639,50000,1265088,5000
488,2,8,17,30,31,38,25,1648567,69224,50000,1181353,5000
489,2,4,8,15,20,27,11,1369546,75822,50000,1227452,5000
490,2,7,26,29,40,43,42,1599318,65961,50000,1126965,5000
491,8,17,35,36,39,42,4,1619919,68290,50000,1133544,5000
492,22,27,31,35,37,40,42,1448753,69327,50000,1152057,5000
493,20,22,26,33,36,37,25,1621968,68608,50000,1154415,5000
494,5,7,8,15,30,43,22,1370486,74174,50000,1215736,5000
495,4,13,22,27,34,44,6,1346713,75762,50000,1228344,5000
496,4,13,20,29,36,41,39,1577122,66873,50000,1117856,5000
497,19,20,23,24,43,44,13,1936253,61101,50000,1073640,5000
498,13,14,24,32,39,41,3,1621441,68471,50000,1139612,5000
499,5,20,23,27,35,40,43,1344281,76797,50000,1252409,5000
500,3,4,12,20,24,34,41,1106832,84979,50000,1308863,5000
501,1,4,10,17,31,42,2,1230507,77235,50000,1272541,5000
502,6,22,28,32,34,40,26,1485465,70160,50000,1176131,5000
503,1,5,27,30,34,36,40,1673819,69822,50000,1198882,5000
504,6,14,22,26,43,44,31,1672995,63257,50000,1082365,5000
505,7,20,22,25,38,40,44,1331914,69758,50000,1144014,5000
506,6,9,11,22,24,30,31,1282536,75289,50000,1224774,5000
507,12,13,32,33,40,41,4,1442403,73411,50000,1230314,5000
508,5,27,31,34,35,43,37,1336306,75460,50000,1234049,5000
509,12,25,29,35,42,43,24,1824835,64934,50000,1104261,5000
510,12,29,32,33,39,40,42,1670558,69724,50000,1173715,5000
511,3,7,14,23,26,42,24,1420984,72310,50000,1209004,5000
512,4,5,9,13,26,27,1,1210982,82439,50000,1318396,5000
513,5,8,21,23,27,33,12,1411324,82270,50000,1337355,5000
514,1,15,20,26,35,42,9,1634015,70323,50000,1181166,5000
515,2,11,12,15,23,37,8,1517296,74773,50000,1258039,5000
516,2,8,23,41,43,44,30,1773305,67233,50000,1169955,5000
517,1,9,12,28,36,41,10,1484181,70854,50000,1192872,5000
518,14,23,30,32,34,38,6,1678135,71110,50000,1198970,5000
519,6,8,13,16,30,43,3,1677010,71405,50000,1206248,5000
520,4,22,27,28,38,40,1,1332026,77196,50000,1260891,5000
521,3,7,18,29,32,36,19,1400679,75589,50000,1250016,5000
522,4,5,13,14,37,41,11,1526170,76078,50000,1293961,5000
523,1,4,37,38,40,45,7,1334029,79706,50000,1247454,5000
524,10,11,29,38,41,45,21,1739759,67866,50000,1163075,5000
525,11,23,26,29,39,44,22,1459300,73791,50000,1215973,5000
526,7,14,17,20,35,39,31,1453248,78325,50000,1291054,5000
527,1,12,22,32,33,42,38,1137183,83212,50000,1287504,5000
528,5,17,25,31,39,40,10,1212662,87443,50000,1366616,5000
529,18,20,24,27,31,42,39,1552699,75069,50000,1282443,5000
530,16,23,27,29,33,41,22,1558342,75595,50000,1255300,5000
531,1,5,9,21,27,35,45,1410557,78757,50000,1317489,5000
532,16,17,23,24,29,44,3,1747554,74186,50000,1288672,5000
533,9,14,15,17,31,33,23,1569477,78509,50000,1333013,5000
534,10,24,26,29,37,38,32,1541506,79943,50000,1332446,5000
535,11,12,14,15,18,39,34,1632144,76742,50000,1336486,5000
536,7,8,18,32,37,43,12,1431361,80139,50000,1336621,5000
537,12,23,26,30,36,43,11,1699940,75265,50000,1265143,5000
538,6,10,18,31,32,34,11,1359636,82529,50000,1347630,5000
539,3,19,22,31,42,43,26,1600761,75592,50000,1270479,5000
540,3,12,13,15,34,36,14,1647216,72629,50000,1234194,5000
541,8,13,26,28,32,34,43,1611565,73911,50000,1246235,5000
542,5,6,19,26,41,45,34,1603814,72242,50000,1236252,5000
543,13,18,26,31,34,44,12,1131032,81520,50000,1280433,5000
544,5,17,21,25,36,44,10,1484725,74263,50000,1235509,5000
545,4,24,25,27,34,35,2,1468375,77301,50000,1306657,5000
546,8,17,20,27,37,43,6,652637,104469,50000,1379107,5000
547,6,7,15,22,34,39,28,1528018,75527,50000,1256984,5000
548,1,12,13,21,32,45,14,1406944,78057,50000,1291286,5000
549,29,31,35,38,40,44,17,1578844,71700,50000,1213077,5000
550,1,7,14,20,34,37,41,751801,103421,50000,1328508,5000
551,3,6,20,24,27,44,25,1565622,77811,50000,1313634,5000
552,1,10,20,32,35,40,43,1226793,86409,50000,1347284,5000
553,2,7,17,28,29,39,37,1365897,77687,50000,1272468,5000
554,13,14,17,32,41,42,6,1530525,74436,50000,1234010,5000
555,11,17,21,24,26,36,12,1468063,78046,50000,1296730,5000
556,12,20,23,28,30,44,43,1657981,73689,50000,1257532,5000
557,4,20,26,28,35,40,31,1465568,74569,50000,1238570,5000
558,12,15,19,26,40,43,29,1557663,77834,50000,1206457,5000
559,11,12,25,32,44,45,23,1434975,73823,50000,1239640,5000
560,1,4,20,23,29,45,28,1562431,73123,50000,1235465,5000
561,5,7,18,37,42,45,20,1600252,73966,50000,1252562,5000
562,4,11,13,17,20,31,33,1195607,85094,50000,1355577,5000
563,5,10,16,17,31,32,21,1373239,79945,50000,1324790,5000
564,14,19,25,26,27,34,2,1368871,83100,50000,1358618,5000
565,4,10,18,27,40,45,38,1244777,85438,50000,1384878,5000
566,4,5,6,25,26,43,41,1504374,74789,50000,1275890,5000
567,1,10,15,16,32,41,28,1498811,76284,50000,1271252,5000
568,1,3,17,20,31,44,40,1179014,87784,50000,1409876,5000
569,3,6,13,23,24,35,1,1355188,81582,50000,1329250,5000
570,1,12,26,27,29,33,42,1456890,77565,50000,1323078,5000
571,11,18,21,26,38,43,29,1523437,74042,50000,1238061,5000
572,3,13,18,33,37,45,1,1282750,81361,50000,1274889,5000
573,2,4,20,34,35,43,14,1352809,78997,50000,1308493,5000
574,14,15,16,19,25,43,2,1844106,68910,50000,1184428,5000
575,2,8,20,30,33,34,6,1522642,75000,50000,1257969,5000
576,10,11,15,25,35,41,13,1384359,76903,50000,1242512,5000
577,16,17,22,31,34,37,33,1469345,79150,50000,1322032,5000
578,5,12,14,32,34,42,16,1442966,80303,50000,1326822,5000
579,5,7,20,22,37,42,39,1446840,85011,50000,1408043,5000
580,5,7,9,11,32,35,33,1421449,86352,50000,1401162,5000
581,3,5,14,20,42,44,33,1777028,76964,50000,1321056,5000
582,2,12,14,33,40,41,25,1455369,79917,50000,1333596,5000
583,8,17,27,33,40,44,24,1347238,88583,50000,1445611,5000
584,7,18,30,39,40,41,36,1718984,77972,50000,1328119,5000
585,6,7,10,16,38,41,4,1590851,79691,50000,1339079,5000
586,2,7,12,15,21,34,5,1510280,80965,50000,1346737,5000
587,14,21,29,31,32,37,17,1730890,73745,50000,1254438,5000
588,2,8,15,22,25,41,30,1436626,78517,50000,1315684,5000
589,6,8,28,33,38,39,22,1599118,77435,50000,1301184,5000
590,20,30,36,38,41,45,23,1860863,70019,50000,1221113,5000
591,8,13,14,30,38,39,5,1665923,73310,50000,1251393,5000
592,2,5,6,13,28,44,43,1675948,75519,50000,1284347,5000
593,9,10,13,24,33,38,28,1264715,87413,50000,1383890,5000
594,2,8,13,25,28,37,3,1315383,79157,50000,1301802,5000
595,8,24,28,35,38,40,5,1549656,77652,50000,1281555,5000
596,3,4,12,14,25,43,17,1340872,80007,50000,1313990,5000
597,8,10,23,24,35,43,37,1496189,75553,50000,1260248,5000
598,4,12,24,33,38,45,22,1083291,86005,50000,1333411,5000
599,5,12,17,29,34,35,27,1353843,79069,50000,1297530,5000
600,5,11,14,27,29,36,44,1485176,77138,50000,1258677,5000
601,2,16,19,31,34,35,37,1508475,72233,50000,1205559,5000
602,13,14,22,27,30,38,2,1344901,77026,50000,1251693,5000
603,2,19,25,26,27,43,28,1688500,71799,50000,1227396,5000
604,2,6,18,21,33,34,30,1553016,75476,50000,1266398,5000
605,1,2,7,9,10,38,42,914851,92980,50000,1386335,5000
606,1,5,6,14,20,39,22,1417604,82879,50000,1366588,5000
607,8,14,23,36,38,39,13,1608878,73277,50000,1220405,5000
608,4,8,18,19,39,44,41,1495681,74353,50000,1243159,5000
609,4,8,27,34,39,40,13,1303581,80472,50000,1300134,5000
610,14,18,20,23,28,36,33,1676690,71718,50000,1218676,5000
611,2,22,27,33,36,37,14,1571425,74589,50000,1258998,5000
612,6,9,18,19,25,33,40,1181921,86228,50000,1364516,5000
613,7,8,11,16,41,44,35,1511539,77945,50000,1299580,5000
614,8,21,25,39,40,44,18,1668402,80393,50000,1360707,5000
615,10,17,18,19,23,27,35,1378799,83981,50000,1383278,5000
616,5,13,18,23,40,45,3,1422187,81118,50000,1350809,5000
617,4,5,11,12,24,27,28,1090284,93731,50000,1481805,5000
618,8,16,25,30,42,43,15,1518726,75243,50000,1260882,5000
619,6,8,13,30,35,40,21,1347103,83710,50000,1355209,5000
620,2,16,17,32,39,45,40,1424643,78155,50000,1266599,5000
621,1,2,6,16,19,42,9,1517508,82843,50000,1336734,5000
622,9,15,16,21,28,34,24,1501472,77626,50000,1270437,5000
623,7,13,30,39,41,45,25,1660900,73522,50000,1245962,5000
624,1,7,19,26,27,35,16,1463220,78840,50000,1309900,5000
625,3,6,7,20,21,39,13,1393181,82014,50000,1354445,5000
626,13,14,26,33,40,43,15,1296996,86261,50000,1371217,5000
627,2,9,22,25,31,45,12,1471096,74824,50000,1243945,5000
628,1,7,12,15,23,42,11,1382012,80147,50000,1323978,5000
629,19,28,31,38,43,44,1,1841682,68554,50000,1183752,5000
630,8,17,21,24,27,31,15,1482620,84380,50000,1420745,5000
631,1,2,4,23,31,34,8,1559210,85710,50000,1491785,5000
632,15,18,21,32,35,44,6,1596603,78418,50000,1320223,5000
633,9,12,19,20,39,41,13,1360825,87613,50000,1430227,5000
634,4,10,11,12,20,27,38,1057757,101514,50000,1562975,5000
635,11,13,25,26,29,33,32,1499465,85675,50000,1427626,5000
636,6,7,15,16,20,31,26,1238292,90830,50000,1461300,5000
637,3,16,22,37,38,44,23,1587963,82147,50000,1369826,5000
638,7,18,22,24,31,34,6,1513072,84781,50000,1422596,5000
639,6,15,22,23,25,32,40,1663058,84861,50000,1439719,5000
640,14,15,18,21,26,35,23,1582156,85410,50000,1404905,5000
641,11,18,21,36,37,43,12,1695485,79145,50000,1340371,5000
642,8,17,18,24,39,45,32,1379020,88406,50000,1465689,5000
643,15,24,31,32,33,40,13,1662796,84656,50000,1407225,5000
644,5,13,17,23,28,36,8,1299593,87582,50000,1401744,5000
645,1,4,16,26,40,41,31,1395356,87873,50000,1444728,5000
646,2,9,24,41,43,45,30,1698258,77400,50000,1321212,5000
647,5,16,21,23,24,30,29,1600677,79202,50000,1351926,5000
648,13,19,28,37,38,43,4,1517159,80986,50000,1318403,5000
649,3,21,22,33,41,42,20,1454531,80347,50000,1313125,5000
650,3,4,7,11,31,41,35,1308940,87030,50000,1429743,5000
651,11,12,16,26,29,44,18,1468968,82567,50000,1365832,5000
652,3,13,15,40,41,44,20,1664165,75739,50000,1280663,5000
653,5,6,26,27,38,39,1,1146172,88995,50000,1419408,5000
654,16,21,26,31,36,43,6,1402203,77788,50000,1282725,5000
655,7,37,38,39,40,44,18,1547926,77437,50000,1281655,5000
656,3,7,14,16,31,40,39,1398589,83772,50000,1385757,5000
657,10,14,19,39,40,43,23,1627494,78396,50000,1325593,5000
658,8,19,25,28,32,36,37,1460696,82738,50000,1364069,5000
659,7,18,19,27,29,42,45,1388352,85028,50000,1396789,5000
660,4,9,23,33,39,44,14,1214141,88247,50000,1408802,5000
661,2,3,12,20,27,38,40,1248107,87840,50000,1426883,5000
662,5,6,9,11,15,37,26,1260761,88493,50000,1426759,5000
663,3,5,8,19,38,42,20,1491673,84092,50000,1386028,5000
664,10,20,33,36,41,44,5,1674076,77395,50000,1320082,5000
665,5,6,11,17,38,44,13,1356883,87227,50000,1430205,5000
666,2,4,6,11,17,28,16,1231074,93631,50000,1493940,5000
667,15,17,25,37,42,43,13,1685176,81344,50000,1368363,5000
668,12,14,15,24,27,32,3,1330824,89414,50000,1452289,5000
669,7,8,20,29,33,38,9,1389520,93078,50000,1531364,5000
670,11,18,26,27,40,41,25,1111166,92680,50000,1483948,5000
671,7,9,10,13,31,35,24,1395697,90364,50000,1519963,5000
672,8,21,28,31,36,45,43,1615788,80167,50000,1341175,5000
673,7,10,17,29,33,44,5,1333560,88838,50000,1450769,5000
674,9,10,14,25,27,31,11,1278849,89646,50000,1465031,5000
675,1,8,11,15,18,45,7,1297361,88118,50000,1415830,5000
676,1,8,17,34,39,45,27,1505287,83276,50000,1371921,5000
677,12,15,24,36,41,44,42,1505871,79827,50000,1330115,5000
678,4,5,6,12,25,37,45,1233688,93305,50000,1494095,5000
679,3,5,7,14,26,34,35,1304450,91171,50000,1493041,5000
680,4,10,19,29,32,42,30,1385739,86441,50000,1413980,5000
681,21,24,27,29,43,44,7,1871152,73062,50000,1282079,5000
682,17,23,27,35,38,43,2,1463611,87618,50000,1464978,5000
683,6,13,20,27,28,40,15,996974,117974,50000,1700964,5000
684,1,11,15,17,25,39,40,1287208,98607,50000,1623161,5000
685,6,7,12,28,38,40,18,1434385,95302,50000,1576169,5000
686,7,12,15,24,25,43,13,1386676,91027,50000,1483730,5000
687,1,8,10,13,28,42,45,1528107,91404,50000,1538380,5000
688,5,15,22,23,34,35,2,1400715,97676,50000,1610713,5000
689,7,17,19,30,36,38,34,1497368,90296,50000,1509073,5000
690,24,25,33,34,38,39,43,1589317,87970,50000,1528472,5000
691,15,27,33,35,43,45,16,1662352,86063,50000,1455528,5000
692,3,11,14,15,32,36,44,1516848,87763,50000,1465709,5000
693,1,6,11,28,34,42,30,1618168,87017,50000,1484420,5000
694,7,15,20,25,33,43,12,1133739,102474,50000,1581822,5000
695,4,18,26,33,34,38,14,1343471,95436,50000,1558885,5000
696,1,7,16,18,34,38,21,1580530,90020,50000,1501952,5000
697,2,5,8,11,33,39,31,1315673,99698,50000,1615786,5000
698,3,11,13,21,33,37,18,1226746,97965,50000,1550364,5000
699,4,5,8,16,21,29,3,1478905,90504,50000,1512397,5000
700,11,23,28,29,30,44,13,1777294,82874,50000,1414076,5000
701,3,10,14,16,36,38,35,1590500,81917,50000,1404422,5000
702,3,13,16,24,26,29,9,1476636,88043,50000,1443954,5000
703,10,28,31,33,41,44,21,1568637,84194,50000,1416580,5000
704,1,4,8,23,33,42,45,1351938,95021,50000,1519932,5000
705,1,6,17,22,28,45,23,1472653,87931,50000,1453654,5000
706,3,4,6,10,28,30,37,1211811,95376,50000,1531393,5000
707,2,12,19,24,39,44,35,1318213,94281,50000,1507647,5000
708,2,10,16,19,34,45,1,1596399,86091,50000,1446865,5000
709,10,18,30,36,39,44,32,1603165,82305,50000,1385853,5000
710,3,4,9,24,25,33,10,1212497,102058,50000,1627229,5000
711,11,15,24,35,37,45,42,1424656,89898,50000,1465123,5000
712,17,20,30,31,33,45,19,1557416,86066,50000,1449521,5000
713,2,5,15,18,19,23,44,1436115,87920,50000,1470125,5000
714,1,7,22,33,37,40,20,1198943,96576,50000,1551993,5000
715,2,7,27,33,41,44,10,1391090,90747,50000,1503174,5000
716,2,6,13,16,29,30,21,1559096,88628,50000,1469730,5000
717,2,11,19,25,28,32,44,1369015,96836,50000,1567530,5000
718,4,11,20,23,32,39,40,1091572,114614,50000,1595315,5000
719,4,8,13,19,20,43,26,1395729,99906,50000,1627784,5000
720,1,12,29,34,36,37,41,1619122,88260,50000,1505233,5000
721,1,28,35,41,43,44,31,1886553,84770,50000,1464353,5000
722,12,14,21,30,39,43,45,1724101,84912,50000,1439078,5000
723,20,30,33,35,36,44,22,1586469,85141,50000,1412967,5000
724,2,8,33,35,37,41,14,1557873,90083,50000,1528970,5000
725,6,7,19,21,41,43,38,1612943,88359,50000,1504907,5000
726,1,11,21,23,34,44,24,1297143,96718,50000,1556425,5000
727,7,8,10,19,21,31,20,1260620,99271,50000,1600135,5000
728,3,6,10,30,34,37,36,1446168,94693,50000,1559062,5000
729,11,17,21,26,36,45,16,1492712,89560,50000,1504682,5000
730,4,10,14,15,18,22,39,1544999,88791,50000,1501752,5000
731,2,7,13,25,42,45,39,1431106,96083,50000,1594258,5000
732,2,4,5,17,27,32,43,1247202,104583,50000,1705993,5000
733,11,24,32,33,35,40,13,1362064,101369,50000,1633952,5000
734,6,16,37,38,41,45,18,1663307,92514,50000,1542069,5000
735,5,10,13,27,37,41,4,1356862,107013,50000,1752740,5000
736,2,11,17,18,21,27,6,1258283,107357,50000,1747634,5000
737,13,15,18,24,27,41,11,1474122,94183,50000,1567166,5000
738,23,27,28,38,42,43,36,1826840,88050,50000,1502685,5000
739,7,22,29,33,34,35,30,1628604,101983,50000,1719739,5000
740,4,8,9,16,17,19,31,1148668,115722,50000,1864169,5000
741,5,21,27,34,44,45,16,1664077,95007,50000,1619435,5000
742,8,10,13,36,37,40,6,1492870,98348,50000,1658556,5000
743,15,19,21,34,41,44,10,1535527,91886,50000,1555362,5000
744,10,15,18,21,34,41,43,1039414,109229,50000,1636793,5000
745,1,2,3,9,12,23,10,674272,141918,50000,1955276,5000
746,3,12,33,36,42,45,25,1606059,94197,50000,1589291,5000
747,7,9,12,14,23,28,17,1287696,105307,50000,1713003,5000
748,3,10,13,22,31,32,29,1493222,99448,50000,1652756,5000
749,12,14,24,26,34,45,41,1473666,95573,50000,1589197,5000
750,1,2,15,19,24,36,12,1653994,93135,50000,1585532,5000
751,3,4,16,20,28,44,17,1265743,102632,50000,1651438,5000
752,4,16,20,33,40,43,7,1377966,102477,50000,1646451,5000
753,2,17,19,24,37,41,3,1401813,97566,50000,1578072,5000
754,2,8,17,24,29,31,32,1538947,93279,50000,1573739,5000
755,13,14,26,28,30,36,37,1600309,89745,50000,1508502,5000
756,10,14,16,18,27,28,4,1524846,94800,50000,1598715,5000
757,6,7,11,17,33,44,1,974573,117353,50000,1788667,5000
758,5,9,12,30,39,43,24,1277401,106121,50000,1680080,5000
759,9,33,36,40,42,43,32,1722130,88543,50000,1525518,5000
760,10,22,27,31,42,43,12,1717782,89221,50000,1520831,5000
761,4,7,11,24,42,45,30,1305058,101503,50000,1660130,5000
762,1,3,12,21,26,41,16,1330261,103406,50000,1671344,5000
763,3,8,16,32,34,43,10,1412006,94176,50000,1562106,5000
764,7,22,24,31,34,36,15,1504178,90896,50000,1530979,5000
765,1,3,8,12,42,43,33,1307419,101653,50000,1643849,5000
766,9,30,34,35,39,41,21,1671386,85422,50000,1458764,5000
767,5,15,20,31,34,42,22,1527256,92437,50000,1549115,5000
768,7,27,29,30,38,44,4,1597841,93126,50000,1572387,5000
769,5,7,11,16,41,45,4,1476117,99272,50000,1660799,5000
770,1,9,12,23,39,43,34,1252882,108450,50000,1717526,5000
771,6,10,17,18,21,29,30,1415984,102013,50000,1680976,5000
772,5,6,11,14,21,41,32,1455032,103023,50000,1688350,5000
773,8,12,19,21,31,35,44,1409061,104474,50000,1690404,5000
774,12,15,18,28,34,42,9,1602500,101524,50000,1704279,5000
775,11,12,29,33,38,42,17,1682392,91297,50000,1539325,5000
776,8,9,18,21,28,40,20,1491176,102081,50000,1687650,5000
777,6,12,17,21,34,37,18,1208926,111938,50000,1766635,5000
778,6,21,35,36,37,41,11,1809379,92126,50000,1575045,5000
779,6,12,19,24,34,41,4,1118978,114464,50000,1751447,5000
780,15,17,19,21,27,45,16,1818632,92630,50000,1605516,5000
781,11,16,18,19,24,39,43,1435861,102959,50000,1699786,5000
782,6,18,31,34,38,45,20,1426347,96821,50000,1585617,5000
783,14,15,16,17,38,45,36,1642221,90899,50000,1532640,5000
784,3,10,23,24,31,39,22,1268506,115089,50000,1699421,5000
785,4,6,15,25,26,33,40,1463805,100062,50000,1678240,5000
786,12,15,16,20,24,30,38,1470080,103000,50000,1708226,5000
787,5,6,13,16,27,28,9,1321979,114842,50000,1863599,5000
788,2,10,11,19,35,39,29,1345384,112504,50000,1828701,5000
789,2,6,7,12,19,45,38,1170473,118089,50000,1868863,5000
790,3,8,19,27,30,41,12,1280394,113336,50000,1812992,5000
791,2,10,12,31,33,42,32,1213219,102931,50000,1713102,5000
792,2,7,19,25,29,36,16,1582411,99185,50000,1684675,5000
793,10,15,21,35,38,43,31,1529674,98216,50000,1635392,5000
794,6,7,18,19,30,38,13,1186331,116809,50000,1877646,5000
795,3,10,13,26,34,38,36,1297617,111043,50000,1825105,5000
796,1,21,26,36,40,41,5,1678331,96701,50000,1643069,5000
797,5,22,31,32,39,45,36,1710941,97900,50000,1641334,5000
798,2,10,14,22,32,36,41,1488979,98988,50000,1653851,5000
799,12,17,23,34,42,45,33,1357737,107519,50000,1725236,5000
800,1,4,10,12,28,45,26,1373315,110956,50000,1801924,5000
801,17,25,28,37,43,44,2,1505278,97006,50000,1618941,5000
802,10,11,12,18,24,42,27,1308501,107980,50000,1814300,5000
803,5,9,14,26,30,43,2,1458059,102413,50000,1657869,5000
804,1,10,13,26,32,36,9,1460935,100907,50000,1659443,5000
805,3,12,13,18,31,32,42,1370623,105602,50000,1700112,5000
806,14,20,23,31,37,38,27,1665345,91180,50000,1561838,5000
807,6,10,18,25,34,35,33,1226365,108300,50000,1749855,5000
808,15,21,31,32,41,43,24,1573711,95319,50000,1597761,5000
809,6,11,15,17,23,40,39,1340695,104350,50000,1703714,5000
810,5,10,13,21,39,43,11,1449325,100608,50000,1672013,5000
811,8,11,19,21,36,45,25,1369057,104155,50000,1703788,5000
812,1,3,12,14,16,43,10,1491880,100498,50000,1693074,5000
813,11,30,34,35,42,44,27,1700654,89323,50000,1548384,5000
814,2,21,28,38,42,45,30,1673319,93837,50000,1585777,5000
815,17,21,25,26,27,36,4,1767371,92977,50000,1596140,5000
816,12,18,19,29,31,39,7,1374747,102402,50000,1675799,5000
817,3,9,12,13,25,43,34,1355279,105276,50000,1718171,5000
818,14,15,25,28,29,30,3,1621541,90205,50000,1490497,5000
819,16,25,33,38,40,45,15,1527995,97667,50000,1638089,5000
820,10,21,22,30,35,42,6,1552530,99433,50000,1644326,5000
821,1,12,13,24,29,44,16,1462396,101082,50000,1687355,5000
822,9,18,20,24,27,36,12,1377357,108789,50000,1735565,5000
823,12,18,24,26,39,40,15,1283972,112065,50000,1795737,5000
824,7,9,24,29,34,38,26,1491746,105359,50000,1745566,5000
825,8,15,21,31,33,38,42,1475065,113070,50000,1850484,5000
826,13,16,24,25,33,36,42,1394619,108626,50000,1755153,5000
827,5,11,12,29,33,44,14,1427474,106164,50000,1761371,5000
828,4,7,13,29,31,39,18,1602085,100644,50000,1704198,5000
829,4,5,31,35,43,45,29,1774379,94679,50000,1637836,5000
830,5,6,16,18,37,38,17,1442948,106206,50000,1764071,5000
831,3,10,16,19,31,39,9,1113486,117332,50000,1849959,5000
832,13,14,19,26,40,43,30,1465750,102312,50000,1706379,5000
833,12,18,30,39,41,42,19,1615299,103152,50000,1715510,5000
834,6,8,18,35,42,43,3,1575804,99132,50000,1643491,5000
835,9,10,13,28,38,45,35,1337469,106763,50000,1767089,5000
836,1,9,11,14,26,28,19,1316130,103846,50000,1719260,5000
837,2,25,28,30,33,45,6,1562848,97334,50000,1656959,5000
838,9,14,17,33,36,38,20,1431582,107897,50000,1777501,5000
839,3,9,11,12,13,19,35,1105663,126227,50000,1946924,5000
840,2,4,11,28,29,43,27,1496676,110586,50000,1852019,5000
841,5,11,14,30,33,38,24,1269989,119648,50000,1901965,5000
842,14,26,32,36,39,42,38,1663786,103190,50000,1735911,5000
843,19,21,30,33,34,42,4,1670401,105717,50000,1777953,5000
844,7,8,13,15,33,45,18,1450080,120078,50000,1997556,5000
845,1,16,29,33,40,45,6,1701292,105790,50000,1782933,5000
846,5,18,30,41,43,45,13,1732557,106009,50000,1797728,5000
847,12,16,26,28,30,42,22,1375821,114324,50000,1857205,5000
848,1,2,16,22,38,39,34,1665961,103845,50000,1792259,5000
849,5,13,17,29,34,39,3,1223608,113125,50000,1851371,5000
850,16,20,24,28,36,39,5,1669594,101591,50000,1727367,5000
851,14,18,22,26,31,44,40,1576197,106132,50000,1750048,5000
852,11,17,28,30,33,35,9,1375013,114850,50000,1876933,5000
853,2,8,23,26,27,44,13,1667910,105158,50000,1787511,5000
854,20,25,31,32,36,43,3,1834696,99152,50000,1716083,5000
